Data_NId,IUSNId,TimePeriod_NId,Area_NId,Data_Value,Start_Date,End_Date,Data_Denominator,Source_NId,Indicator_NId,Unit_NId,Subgroup_Val_NId,Indicator_GId,Unit_GId,Subgroup_Val_GId,TimePeriod,Area_GId,Source_GId
554,6634,29,504,106,,,,596,2340,13,2,03838f44-b276-4d06-bd76-bb112b67e402,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2013.05,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
317,6644,320,504,9735,,,,596,2350,44,2,5918a1d1-e35f-4cce-b790-5512c367742b,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2011,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
312,6650,327,504,-2646,,,,596,2356,44,2,9aab1391-d56a-4616-a946-d4b51cbd05c5,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2018,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3737,6512,306,504,6652,,,,596,2303,44,125,02b83224-cb6a-49fa-b6a5-03e7f828e481,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,bd5a7535-dd9d-4954-9979-684d2a115a3d,2002,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1591,6626,198,504,74.40000000000001,,,,596,2332,13,2,0740e487-b405-430b-afd3-faf180eb9b07,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2005.06,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
771,6630,66,504,89.3,,,,596,2336,13,2,d7a50f05-983b-4c45-b262-8923db80a2fe,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2016.06,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1207,6631,52,504,98.8,,,,596,2337,13,2,28fc6141-0865-4bc4-9137-3267acb37271,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2015.04,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
509,6625,104,504,104.6,,,,596,2331,13,2,fae0aad4-0ea5-4783-a818-2c19f6232a64,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2019.08,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
216,6646,327,504,21326,,,,596,2352,44,2,32cbeebe-f7ec-44cb-b4d8-11e9cd8ae3b0,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2018,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1719,6628,102,504,105.4,,,,596,2334,13,2,c3ea78e8-7248-48e9-8dda-66b31f9c5a8f,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2019.06,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
812,6630,117,504,80.3,,,,596,2336,13,2,d7a50f05-983b-4c45-b262-8923db80a2fe,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2020.09,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
11,6638,326,504,4283,,,,596,2344,44,2,facb0844-eb29-4f58-bff5-4f890276bb6c,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2017,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
4335,6504,322,504,54092,,,,596,249,44,491,63bc6cd0-569c-42cd-b471-17c4c1b8cc5d,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,ac45b37d-6626-4577-a288-51a70274e84f,2013,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3668,6629,254,504,111.3,,,,596,2335,13,2,17d57a35-1d63-4918-8bc1-2be1423fef5d,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2010.02,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
331,6651,322,504,394848,,,,596,2357,44,2,a77bb79e-41fc-45c7-8386-adbaaf61c5fd,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2013,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
2224,6628,237,504,83.3,,,,596,2334,13,2,c3ea78e8-7248-48e9-8dda-66b31f9c5a8f,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2008.09,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1578,2171,142,504,71.16637638,,,,596,989,13,2,c65c21a0-cd29-41b2-bd95-561d647abdcd,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2000.10,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1020,2171,85,504,109.1593834,,,,596,989,13,2,c65c21a0-cd29-41b2-bd95-561d647abdcd,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2018.01,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1482,6633,12,504,102.9,,,,596,2339,13,2,28dbaab4-e3fc-41cd-9132-7707c6a8f8be,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2011.12,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3861,6528,306,504,-20401,,,,596,249,44,496,63bc6cd0-569c-42cd-b471-17c4c1b8cc5d,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,77f180dd-f6b2-4bfb-b798-e4bd3e1b3212,2002,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
372,6627,21,504,102.9,,,,596,2333,13,2,4b517679-3b9c-41bc-8dee-02b6793aaa03,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2012.09,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
898,6632,83,504,104.2,,,,596,2338,13,2,31603914-4609-4368-9d3a-59dd36e86c3d,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2017.11,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3787,6515,313,504,157535,,,,596,2303,44,492,02b83224-cb6a-49fa-b6a5-03e7f828e481,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,a5a7eb9b-43f8-48a2-b17d-71603d0fe513,2006,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3790,6508,313,504,2767,,,,596,2303,44,123,02b83224-cb6a-49fa-b6a5-03e7f828e481,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,4595ebf7-48e3-462d-a68e-71d6490e2923,2006,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
4318,630,321,504,6595,,,,596,249,44,121,63bc6cd0-569c-42cd-b471-17c4c1b8cc5d,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,c92801e3-31e6-4a3a-91eb-62515b5d34c1,2012,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1613,6633,94,504,108.4,,,,596,2339,13,2,28dbaab4-e3fc-41cd-9132-7707c6a8f8be,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2018.10,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
406,6625,1,504,100.2,,,,596,2331,13,2,fae0aad4-0ea5-4783-a818-2c19f6232a64,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2011.01,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3551,6629,137,504,75.90000000000001,,,,596,2335,13,2,17d57a35-1d63-4918-8bc1-2be1423fef5d,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2000.05,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3326,6628,154,504,81.8,,,,596,2334,13,2,c3ea78e8-7248-48e9-8dda-66b31f9c5a8f,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2001.10,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
2187,6631,196,504,117.4,,,,596,2337,13,2,28fc6141-0865-4bc4-9137-3267acb37271,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2005.04,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3285,6633,245,504,84.59999999999999,,,,596,2339,13,2,28dbaab4-e3fc-41cd-9132-7707c6a8f8be,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2009.05,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1472,6633,2,504,98.59999999999999,,,,596,2339,13,2,28dbaab4-e3fc-41cd-9132-7707c6a8f8be,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2011.02,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
732,6623,28,504,104.3,,,,596,2329,13,2,4ac40cc2-438f-4016-9a7b-311f8981b237,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2013.04,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1220,6631,65,504,97.09999999999999,,,,596,2337,13,2,28fc6141-0865-4bc4-9137-3267acb37271,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2016.05,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3380,6628,208,504,91.59999999999999,,,,596,2334,13,2,c3ea78e8-7248-48e9-8dda-66b31f9c5a8f,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2006.04,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3835,6507,317,504,6653,,,,596,2303,44,124,02b83224-cb6a-49fa-b6a5-03e7f828e481,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,6e8af028-8300-410e-9231-73288c5f8a98,2008,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
4146,633,312,504,3828,,,,596,249,44,124,63bc6cd0-569c-42cd-b471-17c4c1b8cc5d,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,6e8af028-8300-410e-9231-73288c5f8a98,2005,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3908,6530,323,504,112111,,,,596,249,44,497,63bc6cd0-569c-42cd-b471-17c4c1b8cc5d,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,a7eab03a-bbf3-41ab-8db4-e64c54aefb97,2014,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3899,6523,304,504,71060,,,,596,249,44,492,63bc6cd0-569c-42cd-b471-17c4c1b8cc5d,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,a5a7eb9b-43f8-48a2-b17d-71603d0fe513,2001,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3253,6633,194,504,64.2,,,,596,2339,13,2,28dbaab4-e3fc-41cd-9132-7707c6a8f8be,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2005.01,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3601,6629,188,504,86.40000000000001,,,,596,2335,13,2,17d57a35-1d63-4918-8bc1-2be1423fef5d,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2004.07,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
4097,6534,299,504,-1150,,,,596,249,44,501,63bc6cd0-569c-42cd-b471-17c4c1b8cc5d,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,4219084e-ed9d-4b81-9249-2f630e649ba4,2000,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
2387,6630,220,504,69.90000000000001,,,,596,2336,13,2,d7a50f05-983b-4c45-b262-8923db80a2fe,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2007.04,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3055,6627,205,504,103.9,,,,596,2333,13,2,4b517679-3b9c-41bc-8dee-02b6793aaa03,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2006.01,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3028,6627,179,504,75.40000000000001,,,,596,2333,13,2,4b517679-3b9c-41bc-8dee-02b6793aaa03,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2003.10,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1966,6625,151,504,75.5,,,,596,2331,13,2,fae0aad4-0ea5-4783-a818-2c19f6232a64,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2001.07,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1752,6624,15,504,106.5,,,,596,2330,13,2,7a39ad99-9f11-4cb3-a2f0-ef59e65cbbc2,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2012.03,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
2572,2171,192,504,83.73984274999999,,,,596,989,13,2,c65c21a0-cd29-41b2-bd95-561d647abdcd,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2004.11,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1173,6626,118,504,107.7,,,,596,2332,13,2,0740e487-b405-430b-afd3-faf180eb9b07,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2020.10,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
2511,6632,252,504,95.40000000000001,,,,596,2338,13,2,31603914-4609-4368-9d3a-59dd36e86c3d,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2009.12,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
566,6634,41,504,97.90000000000001,,,,596,2340,13,2,03838f44-b276-4d06-bd76-bb112b67e402,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2014.05,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3112,6627,262,504,101,,,,596,2333,13,2,4b517679-3b9c-41bc-8dee-02b6793aaa03,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2010.10,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
2896,6626,261,504,98,,,,596,2332,13,2,0740e487-b405-430b-afd3-faf180eb9b07,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2010.09,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
964,2171,29,504,104.365884,,,,596,989,13,2,c65c21a0-cd29-41b2-bd95-561d647abdcd,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2013.05,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
4331,6529,321,504,-289,,,,596,249,44,498,63bc6cd0-569c-42cd-b471-17c4c1b8cc5d,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,609e2e81-8ffb-4fe7-8855-c8cffa864375,2012,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
2898,6626,263,504,100.1,,,,596,2332,13,2,0740e487-b405-430b-afd3-faf180eb9b07,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2010.11,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
2956,6631,219,504,110.6,,,,596,2337,13,2,28fc6141-0865-4bc4-9137-3267acb37271,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2007.03,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1796,6624,89,504,107.4,,,,596,2330,13,2,7a39ad99-9f11-4cb3-a2f0-ef59e65cbbc2,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2018.05,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1085,6626,30,504,103.2,,,,596,2332,13,2,0740e487-b405-430b-afd3-faf180eb9b07,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2013.06,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
2521,6632,262,504,100,,,,596,2338,13,2,31603914-4609-4368-9d3a-59dd36e86c3d,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2010.10,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
74,6643,317,504,59606,,,,596,2349,44,2,be31f008-5891-49d1-88a2-e03eca6987ff,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,15235530-8209-469e-8333-dc93254f2ec9,2008,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
707,6631,9,504,99.2,,,,596,2337,13,2,28fc6141-0865-4bc4-9137-3267acb37271,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2011.09,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3507,6624,225,504,99.90000000000001,,,,596,2330,13,2,7a39ad99-9f11-4cb3-a2f0-ef59e65cbbc2,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2007.09,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3540,6624,258,504,97,,,,596,2330,13,2,7a39ad99-9f11-4cb3-a2f0-ef59e65cbbc2,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2010.06,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1508,6633,38,504,109.3,,,,596,2339,13,2,28dbaab4-e3fc-41cd-9132-7707c6a8f8be,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2014.02,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
2220,6628,233,504,81.5,,,,596,2334,13,2,c3ea78e8-7248-48e9-8dda-66b31f9c5a8f,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2008.05,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1993,6625,179,504,66.40000000000001,,,,596,2331,13,2,fae0aad4-0ea5-4783-a818-2c19f6232a64,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2003.10,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
4019,6520,320,504,-108384,,,,596,2303,44,496,02b83224-cb6a-49fa-b6a5-03e7f828e481,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,77f180dd-f6b2-4bfb-b798-e4bd3e1b3212,2011,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
4144,6525,312,504,8011,,,,596,249,44,495,63bc6cd0-569c-42cd-b471-17c4c1b8cc5d,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,c3261754-b488-427e-9960-28ed7fe78a3c,2005,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3344,6628,172,504,81.8,,,,596,2334,13,2,c3ea78e8-7248-48e9-8dda-66b31f9c5a8f,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2003.04,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1931,6629,104,504,87.5,,,,596,2335,13,2,17d57a35-1d63-4918-8bc1-2be1423fef5d,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2019.08,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
690,6630,45,504,92.3,,,,596,2336,13,2,d7a50f05-983b-4c45-b262-8923db80a2fe,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2014.09,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
4020,6507,320,504,11406,,,,596,2303,44,124,02b83224-cb6a-49fa-b6a5-03e7f828e481,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,6e8af028-8300-410e-9231-73288c5f8a98,2011,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3506,6624,224,504,93.09999999999999,,,,596,2330,13,2,7a39ad99-9f11-4cb3-a2f0-ef59e65cbbc2,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2007.08,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
2845,6626,210,504,74.90000000000001,,,,596,2332,13,2,0740e487-b405-430b-afd3-faf180eb9b07,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2006.06,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
2427,6630,260,504,100,,,,596,2336,13,2,d7a50f05-983b-4c45-b262-8923db80a2fe,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2010.08,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3795,6507,313,504,6441,,,,596,2303,44,124,02b83224-cb6a-49fa-b6a5-03e7f828e481,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,6e8af028-8300-410e-9231-73288c5f8a98,2006,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3352,6628,181,504,81.8,,,,596,2334,13,2,c3ea78e8-7248-48e9-8dda-66b31f9c5a8f,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2003.12,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
2244,6632,155,504,103.6,,,,596,2338,13,2,31603914-4609-4368-9d3a-59dd36e86c3d,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2001.11,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
4179,6524,315,504,13820,,,,596,249,44,493,63bc6cd0-569c-42cd-b471-17c4c1b8cc5d,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,f64594ae-31a4-4aa3-8813-32a26d2257c4,2007,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
1387,6623,19,504,107.3,,,,596,2329,13,2,4ac40cc2-438f-4016-9a7b-311f8981b237,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2012.07,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
3279,6633,239,504,71.3,,,,596,2339,13,2,28dbaab4-e3fc-41cd-9132-7707c6a8f8be,B602B58B-6879-4188-9D49-DD833281FE4E,15235530-8209-469e-8333-dc93254f2ec9,2008.11,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
4230,6530,319,504,100435,,,,596,249,44,497,63bc6cd0-569c-42cd-b471-17c4c1b8cc5d,f2eb4109-f603-4a79-bdc1-b7014deb1bfc,a7eab03a-bbf3-41ab-8db4-e64c54aefb97,2010,7993AF30-FE20-4D8D-908A-637AE87DF811,197BF1CC-19EF-BE50-B2A0-44CC5D0F0CD6
