"Indicator_NId";"Indicator_Name";"Indicator_GId";"Indicator_Info";"Indicator_Global"
546;"Population mal nourrie";"36A24DC0-6FD0-4A8B-B3E5-45BA84EBDF9C";"<?xml version=""1.0"" encoding=""UTF-8""?>
<Indicator_Info>
  <Row1>
    <Fld_Name>Definition</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			Proportion of the population below the minimum level of dietary energy consumption referred to as the prevalence of undernourishment, is the percentage of the population that is undernourished or food deprived, whose food intake falls below the minimum level of dietary energy requirements (food insecurity line). It measures the level of food insecurity of a population. Food deprivation is one of the several causes of undernutrition (other causes are poor sanitary conditions, absence of health, inadequate health care and protection, infectious diseases among others) which affects labour productivity and learning capacity. Poverty reduction strategies must address food insecurity first so that the population has access to food (physically, economically and culturally).
		</temp1></RowData>
	</FLD_VAL>
  </Row1>

   <Row1>
    <Fld_Name>Method of Computation</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			The proportion of the population below the minimum level of dietary energy consumption relies on estimates of food consumption as measured by the dietary energy consumption on per person per day basis under the lognormality assumption of its distribution fully described by two parameters, mean and variance. This indicator is based on estimates these two parameters and the minimum level of dietary energy consumption (food insecurity line) under which a population is considered being undernourished or food deprived.
		</temp1></RowData>
		<RowData><temp1>
			The estimate of the mean is based on the country food balance sheet compiled on the basis of data on the production and trade of food commodities, available information on stock changes, losses and type of utilization. A three-year average is considered, for instance the 2000-02 data are based on the weighted average of dietary energy for years 2000, 2001 and 2003.
		</temp1></RowData>
		<RowData><temp1>
			The estimate of the variance of the distribution is derived from country data on dietary energy consumption or monetary value of food consumption expenditure or income by income levels collected in national representative household surveys or on other related variables when no household survey data are available.
		</temp1></RowData>
		<RowData><temp1>
			The minimum level of dietary energy consumption is derived from the FAO/WHO/UNU Expert Consultation in 1981 on energy and protein requirements published in 1985 for different sex and age-groups in countries for minimum acceptable body weight for attained height to maintain weight and growth while performing a light physical activity and healthy life. In the near future, new information derived the FAO/WHO/UNU Expert Consultation in 2001 on human energy requirements published in 2004 will be incorporated in the method of calculation.
		</temp1></RowData>
		<RowData><temp1>
			Trends in undernourishment are mainly driven by:
		</temp1></RowData>
		<RowData><temp1>
			1. changes in food available for human consumption as measured by country Food Balance Sheets;
		</temp1></RowData>
		<RowData><temp1>
			2. changes in the variance of the distribution dietary energy consumption in the population, induced by changes in both the distribution of dietary energy consumption due to income levels and the distribution of dietary energy requirements based on weight for sex and age attained heights; and,
		</temp1></RowData>
		<RowData><temp1>
			3.changes in the minimum level of dietary energy consumption which are induced by changes in country attained heights and the sex-age population structure.
		</temp1></RowData>
		<RowData><temp1>
			This indicator has been defined within a probability distribution framework as follows:
		</temp1></RowData>
		<RowData><temp1>
			where:
		</temp1></RowData>
		<RowData><temp1>
			P(U) is the proportion of undernourished in total population;
		</temp1></RowData>
		<RowData><temp1>
			(x) refers to the dietary energy consumption;
		</temp1></RowData>
		<RowData><temp1>
			rL is a cut-off point reflecting the minimum dietary energy consumption;
		</temp1></RowData>
		<RowData><temp1>
			f(x) is the density function of dietary energy consumption; and,
		</temp1></RowData>
		<RowData><temp1>
			Fx is the cumulative distribution function.
		</temp1></RowData>
		<RowData><temp1>
			The graph below illustrates the methodological framework for the estimation procedures of the proportion of population undernourished, i.e. the prevalence of undernourishment.
		</temp1></RowData>
		<RowData><temp1>
			In the graph above, the curve f(x) depicts the proportion of the population corresponding to different per person dietary energy consumption levels (x) represented by the horizontal line. The area under the curve up to the minimum dietary energy consumption, rL, represents the proportion of the population below minimum level of dietary energy consumption or the proportion of the population undernourished, i.e. prevalence of undernourishment, pU.
		</temp1></RowData>
	</FLD_VAL>
  </Row1>

 <Row1>
    <Fld_Name>Overview</Fld_Name>
  </Row1>
  <Row1>
    <Fld_Name>Comments and Limitations</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			The estimate of the prevalence of undernourishment is as good as and sometimes better than other socio-economic for global monitoring purposes. It has the advantage of being less affected by inflation or deflation economic phenomena for cross country comparisons as compared with other welfare indicators. The main reason is because the prevalence of undernourishment is heavily based on biological substantive grounds for defining and estimating the utilized parameters. The monitoring of the hunger reduction target is based on the follow up of indicators addressing two related problems: food deprivation and child malnutrition. The prevalence of undernourishment is based on food deprivation in the whole population. The prevalence of underweight is based on anthropometry in the child population. Each indicator targets different population groups and aims to measure different dimensions of hunger. In this sense, the indicator of undernutrition in children (inadequate weight for a given age) is an effect of not only food deprivation but of other multiple factors such as infections, adverse environmental conditions and inadequate care. Therefore, the combined use of both indicators would enhance the understanding of the changes in the food and nutrition situation.
		</temp1></RowData>
		<RowData><temp1>
			Current limitations are linked to country data availability to monitor changes in inequality of food consumption due to income and in attained heights by sex and age-groups. However national institutions in some countries have been successful in reproducing FAO estimates since all inputs for deriving the prevalence of undernourishment are country-based; also countries participating in the FAO Household Survey Programme for estimating food security statistics and new anthropometric surveys will overcome most of these limitations.
		</temp1></RowData>
	</FLD_VAL>
  </Row1>
  <Row1>
    <Fld_Name>Data Collection for Global Monitoring</Fld_Name>
  </Row1>
  <Row1>
    <Fld_Name>Obtaining Data:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			The data is provided by countries through the National Statistics Organizations, Ministries of Agriculture and other national institutions in charge of preparing national food balances or engaged in national food security. The data are:
		</temp1></RowData>
		<RowData><temp1>
			Food production;
		</temp1></RowData>
		<RowData><temp1>
			Food trade;
		</temp1></RowData>
		<RowData><temp1>
			Other information within the framework of the food supply and utilization accounts for the preparation of food balance sheets to estimate of food availability for human consumption, in particular dietary energy consumption (private and public);
		</temp1></RowData>
		<RowData><temp1>
			Means of dietary energy consumption (private consumption) on per person per day basis by income or total expenditure levels (deciles of per person income or total expenditure) derived from National Household Surveys collecting food consumption (private consumption) data;

		</temp1></RowData>
		<RowData><temp1>
			Means of attained heights by sex and age-groups Attained derived from National Anthropometric Surveys;

		</temp1></RowData>
		<RowData><temp1>
			Population and sex and age population structure as compiled and disseminated by the UN Population Division using country data.

		</temp1></RowData>
		<RowData><temp1>
			The dietary energy consumption varies in accuracy from country to country and, in many cases it has not been evaluated. Evaluation consists both of internal and external consistency checks. The usual approach to quality assurance is to integrate all the statistical information, the underlying concepts, definitions and methods in order to verify them through consistency checks and comparisons to other related supplementary information (surveys and relevant technical, nutritional and economic expertise). The data evaluation and consistency checks undertaken within the framework of the supply and utilization accounts for the preparation of food balance sheets revealed a number of gaps and inconsistencies in the underlying basic statistics, particularly in developing countries. These problems have been remedied by estimates and/or adjustments.
		</temp1></RowData>
		<RowData><temp1>
			Country data on changes of the variance of the distribution dietary energy consumption in the population have been very limited during the last three decades due to the insufficient utilization of food consumption data in quantities collected in national household surveys which need to be converted to dietary energy consumption. The dietary energy consumption due to income levels may change over time; hence the variance of dietary energy consumption.
		</temp1></RowData>
		<RowData><temp1>
			Data on height secular trends by sex and age-groups are scarce since countries are not conducting regular anthropometric surveys in the total population but limited to the children population for nutritional status assessment so that publications are limited to estimates of the prevalence of undernutrition.



		</temp1></RowData>
		<RowData><temp1>
			Data on sex and age group population structure is updated periodically utilizing UN Population Division estimates so that changes in both the minimum dietary energy consumption and the variance of dietary energy consumption induced by changes in population structure are taken into account.



		</temp1></RowData>
		<RowData><temp1>
			FAO has considered the estimate of the variance of the distribution dietary energy consumption as constant within countries due to the lack of information on updated heights and dietary energy consumption due to income levels. However more recently countries are making efforts to update the required information.


		</temp1></RowData>
	</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Data Availability:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			The coverage of this indicator is for 151 countries in the world from 1990-92, the World Food Summit and Millennium Development Goals bench-mark period, to the latest three-year period, for example 2001-03.
		</temp1></RowData>
		
		
	</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Treatment of Missing Values:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			No treatment of missing values is made. When the information on food production and trade is not available, even if the rest of the information is available, the prevalence of undernourishment is not estimated. However when countries do not have data on heights, heights from other similar countries are taken.


		</temp1></RowData>
		
	</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Regional and Global Estimates:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			Data at regional and sub regional level are aggregated by adding up number of people undernourished of each country composing regions or sub-regions and dividing this by the total population of regions or sub-regions.


		</temp1></RowData>
	</FLD_VAL>
  </Row1>

</Indicator_Info>";1
547;"Population utilisant des combustibles solides";"0872325f-b9b7-4250-84c0-90c010a3d843";"<?xml version=""1.0"" encoding=""UTF-8""?>
<Indicator_Info>
  <Row1>
    <Fld_Name>Definition</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			Proportion of population using solid fuels is the proportion of the population that relies on biomass (wood, charcoal, crop residues and dung) and coal as the primary source of domestic energy for cooking and heating. 
		</temp1></RowData>
		<RowData><temp1>
			RATIONALE
		</temp1></RowData>
		<RowData><temp1>
			Incomplete and inefficient combustion of solid fuels results in the emission of hundreds of compounds, many of which are health damaging pollutants or greenhouse gases that contribute to global climate change. There are also important linkages between household solid fuel use, indoor air pollution, deforestation and soil erosion and greenhouse gas emissions. Exposure to indoor air pollution is a complex phenomenon and depends on inter actions of pollution source (fuel and stove type), pollution dispersion (housing and ventilation) and the time-activity budget of household members. The type of fuel and participation in cooking tasks have consistently been the most important predictors of exposure. 
		</temp1></RowData>
		<RowData><temp1>
			GENDER ISSUES
		</temp1></RowData>
		<RowData><temp1>
			More than half the world's households cook with unprocessed solid fuels, exposing primarily women and children to indoor air pollution, which can result in serious health problems, such as acute respiratory diseases. In addition, women spend more time than men gathering fuel wood. 
		</temp1></RowData>
	</FLD_VAL>
  </Row1>

   <Row1>
    <Fld_Name>Method of Computation</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			The indicator is computed as the ratio of households using one or more unprocessed solid fuels (dung and crop residues, wood, charcoal, and coal) for cooking and heating, to the total population, expressed as a percentage.
		</temp1></RowData>
	</FLD_VAL>
  </Row1>

 <Row1>
    <Fld_Name>Overview</Fld_Name>
  </Row1>
  <Row1>
    <Fld_Name>Comments and Limitations</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			Development of standard questions for inclusion in all nationally representative household surveys and censuses is needed to obtain data for calculating this indicator and allowing comparisons across countries. Because the use of solid fuels affects both the environment and the population as a whole and the health status of those directly exposed, guidelines should clearly set definitions and measurement standards for what is intended by ""exposure"". 
		</temp1></RowData>
	</FLD_VAL>
  </Row1>
  <Row1>
    <Fld_Name>Data Collection for Global Monitoring</Fld_Name>
  </Row1>
  <Row1>
    <Fld_Name>Obtaining Data:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			Data can be derived from household surveys, such as Living Standard Measurement Surveys and Demographic and Health Surveys, and from population censuses. Standard questions for inclusion in all nationally representative household surveys have not been developed yet, and no internationally comparable data are available. 
		</temp1></RowData>
		
	</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Data Availability:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			
		</temp1></RowData>
		<RowData><temp1>
			
		</temp1></RowData>
		<RowData><temp1>
		
		</temp1></RowData>
		<RowData><temp1>
		
		</temp1></RowData>
		<RowData><temp1>
		
		</temp1></RowData>
	</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Treatment of Missing Values:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			
		</temp1></RowData>
		
	</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Regional and Global Estimates:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			
		</temp1></RowData>
	</FLD_VAL>
  </Row1>

</Indicator_Info>";1
548;"Prévalence de la contraception - méthode quelconque";"4304E16F-33A3-4BDD-8204-4772889F6965";"<?xml version=""1.0"" encoding=""UTF-8""?><Indicator_Info><Row1><Fld_Name>Definition</Fld_Name><FLD_VAL><RowData><temp1>
			 The contraceptive prevalence rate is the percentage of women who are practising, or whose sexual partners are practising, any form of traditional or modern methods of contraception. It is usually reported for women ages 15-49 in marital or consensual unions.  
 
		</temp1></RowData><RowData><temp1>
			RATIONALE 
		</temp1></RowData><RowData><temp1>
			The indicator is useful in tracking progress towards health, gender and poverty goals. It also serves as a proxy measure of access to reproductive health services that are essential for meeting many of the goals, especially the child and maternity mortality and HIV/AIDS goals. 
		</temp1></RowData><RowData><temp1>
			Contraceptive methods include condoms, female and male sterilization, injectable and oral hormones, intrauterine devices, diaphragms, spermicides and natural family planning, as well as lactational amenorrhoea (lack of menstruation during breastfeeding) where it is cited as a method. Because, among contraceptive methods, only condoms are effective in preventing HIV infections, specific indicators on condom use are also considered (SEE INDICATORS 19, 19A and 19B). 
		</temp1></RowData><RowData><temp1>
			GENDER ISSUES
		</temp1></RowData><RowData><temp1>
			Statistics on contraception prevalence rates are based primarily on women, mainly because contraception is more easily measured in this way. Further, contraception, or its lack, affects the health and well-being of women more than it does their sexual partners. 
		</temp1></RowData><RowData><temp1>
			DISAGGREGATION ISSUES 
		</temp1></RowData><RowData><temp1>
			Contraceptive use may vary significantly across socioeconomic groups and regional and geographical areas. It is important that the analysis address specific demographic groups, such as adolescents and unmarried women.  
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Method of Computation</Fld_Name><FLD_VAL><RowData><temp1>
			The number of women ages 15-49 in marital or consensual unions who report that they are practising (or whose sexual partners are practising) contraception is divided by the total number of women ages 15-49 (and same marital status, if applicable) in the survey. 
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Overview</Fld_Name></Row1><Row1><Fld_Name>Comments and Limitations</Fld_Name><FLD_VAL><RowData><temp1>
			Data are generally collected for women in unions and in a particular age range, while the population of concern includes all women of reproductive age, irrespective of marital status. Also, contraceptive methods may include traditional methods that are largely ineffective. It is important, to the extent possible, to at least distinguish between traditional and modern methods. 
		</temp1></RowData><RowData><temp1>
			Under-reporting can occur when the inter-viewer does not mention specific methods such as contraceptive surgical sterilization. 
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Data Collection for Global Monitoring</Fld_Name></Row1><Row1><Fld_Name>Obtaining Data:</Fld_Name><FLD_VAL><RowData><temp1>
			Contraceptive prevalence data are obtained mainly from household surveys, notably the Demographic and Health Surveys, Multiple Indicator Cluster Surveys and contraceptive prevalence surveys.  
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Data Availability:</Fld_Name><FLD_VAL><RowData><temp1>
			Household surveys, such as Demographic and Health Surveys, Multiple Indicator Cluster Surveys and contraceptive prevalence surveys, are generally conducted every three to five years. 
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Treatment of Missing Values:</Fld_Name><FLD_VAL><RowData><temp1></temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Regional and Global Estimates:</Fld_Name><FLD_VAL><RowData><temp1></temp1></RowData></FLD_VAL></Row1></Indicator_Info>";1
549;"Prévalence de l'insuffisance pondérale (grave)";"1F34A6F1-E62D-4C69-A852-40676CAB661B";"<?xml version=""1.0"" encoding=""UTF-8""?>
<Indicator_Info>
  <Row1>
    <Fld_Name>Definition</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			Percentage of children aged 0-59 months who fall below minus 2 standard deviations from the median weight for age of the NCHS/WHO standard reference population (moderate and severe underweight).
		</temp1></RowData>
	</FLD_VAL>
  </Row1>

  <Row1>
    <Fld_Name>Method of Computation</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			The weights of children under five years of age are compared with the weights given in the NCHS/WHO standard reference population for each age group. The percentage of children whose weights fall below minus 2 standard deviations from the median weight for age are aggregated to form the total percentage of children under five who are underweight.
		</temp1></RowData>
	</FLD_VAL>
  </Row1>

  <Row1>
    <Fld_Name>Overview</Fld_Name>
  </Row1>
  <Row1>
    <Fld_Name>Comments and Limitations</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			It should be noted that WHO has recently published a new standard reference population. However, this reference population has not yet been widely used and is therefore not reflected in the current estimates of child malnutrition. It is likely that for some time to come the anthropometric indicators will have to be analyzed using the NCHS and the new WHO reference population for purposes of comparability.
		</temp1></RowData>
		<RowData><temp1>
			Underweight prevalence is a useful indicator to assess overall nutritional status of the population. Stunting, or low height for age, is also a useful indicator for tracking trends in child malnutrition. It is defined the percentage of children under five whose height falls below minus two standard deviations from the median height for the age of the standard reference population. Stunting measures the cumulative deficient growth associated with long-term factors, including chronic insufficient daily protein intake.
		</temp1></RowData>
	</FLD_VAL>
  </Row1>

  <Row1>
    <Fld_Name>Data Collection for Global Monitoring</Fld_Name>
  </Row1>
  <Row1>
    <Fld_Name>Obtaining Data:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			Data are collected through national-level household surveys, including MICS, DHS and other national household surveys. These surveys are generally conducted every 3-5 years.
		</temp1></RowData>
	</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Data Availability:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			Data from national-level household surveys are compiled in the UNICEF and WHO global databases. Latest available estimates of underweight prevalence are published annually by UNICEF in The State of the World's Children report, and are available on www.childinfo.org. WHO also publishes these data through its online database, WHO Database on Child Growth and Nutrition.
		</temp1></RowData>
</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Treatment of Missing Values:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			De facto use of regional average for missing values.
		</temp1></RowData>
	</FLD_VAL>
</Row1>
<Row1>
    <Fld_Name>Regional and Global Estimates:</Fld_Name>
	<FLD_VAL>
		<RowData><temp1>
			Regional and global estimates are based on population-weighted averages weighted by the total number of children under five years of age. These estimates are presented only if available data cover at least 50% of the total children under five years of age in the regional or global groupings.
		</temp1></RowData>
	</FLD_VAL>
  </Row1>

</Indicator_Info>";1
550;"Proportion de la population ayant accès à un meilleur système d'assainissement";"c0d9dfdb-2e74-4a38-b7e7-51d5e8ddc9a9";"<?xml version=""1.0"" encoding=""UTF-8""?><Indicator_Info><Row1><Fld_Name>Definition</Fld_Name><FLD_VAL><RowData><temp1>
			Percentage of the population using improved sanitation facilities (including flush to piped sewer system, flush to septic tank, flush/pour flush to pit, flush/pour flush to elsewhere).
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Method of Computation</Fld_Name><FLD_VAL><RowData><temp1>
			Data from household surveys and censuses are adjusted to improve comparability over time. Survey and census data are then plotted on a time scale from 1980 to present. Four graphs for each country show both urban and rural coverage for water and sanitation. A linear trend line, based on the least-squares method, is drawn through these data points to estimate coverage for 1990 and latest available year. More information is available on this methodology at www.childinfo.org and www.wssinfo.org.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Overview</Fld_Name></Row1><Row1><Fld_Name>Comments and Limitations</Fld_Name><FLD_VAL><RowData><temp1>
			Data from administrative sources generally refer to existing sources and facilities, whether used or not. In addition, the existence of water supply and sanitation facilities does not necessarily mean it is safe or that local people use it. For those and other reasons, household survey data are generally better than administrative data, since survey data are based on actual use of sources by the surveyed population rather than the simple existence of the sources and facilities.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Data Collection for Global Monitoring</Fld_Name></Row1><Row1><Fld_Name>Obtaining Data:</Fld_Name><FLD_VAL><RowData><temp1>
			Primary data sources include national-level household surveys, including MICS and DHS, as well as population censuses. National-level household surveys are generally conducted every 3-5 years, while censuses are conducted every 10 years.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Data Availability:</Fld_Name><FLD_VAL><RowData><temp1>
			Estimates are updated by the WHO/UNICEF Joint Monitoring Programme every 2 years.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Treatment of Missing Values:</Fld_Name><FLD_VAL><RowData><temp1>
			De facto use of regional average for missing values.
		</temp1></RowData></FLD_VAL></Row1></Indicator_Info>";1
551;"Proportion de la population ayant accès à une source d'eau meilleure";"6c6caf11-775d-40f7-b2a6-26f19683d7ec";"<?xml version=""1.0"" encoding=""UTF-8""?><Indicator_Info><Row1><Fld_Name>Definition</Fld_Name><FLD_VAL><RowData><temp1>
			Percentage of the population using improved drinking water sources (including household water connection, public standpipe, borehole, protected dug well, protected spring, rainwater collection and bottled water - if a secondary source is also improved).
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Method of Computation</Fld_Name><FLD_VAL><RowData><temp1>
			Data from household surveys and censuses are adjusted to improve comparability over time. Survey and census data are then plotted on a time scale from 1980 to present. Four graphs for each country show both urban and rural coverage for water and sanitation. A linear trend line, based on the least-squares method, is drawn through these data points to estimate coverage for 1990 and latest available year. More information is available on this methodology at www.childinfo.org and www.wssinfo.org.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Overview</Fld_Name></Row1><Row1><Fld_Name>Comments and Limitations</Fld_Name><FLD_VAL><RowData><temp1>
			Data from administrative sources generally refer to existing sources and facilities, whether used or not. In addition, the existence of water supply and sanitation facilities does not necessarily mean it is safe or that local people use it. For those and other reasons, household survey data are generally better than administrative data, since survey data are based on actual use of sources by the surveyed population rather than the simple existence of the sources and facilities.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Data Collection for Global Monitoring</Fld_Name></Row1><Row1><Fld_Name>Obtaining Data:</Fld_Name><FLD_VAL><RowData><temp1>
			Primary data sources include national-level household surveys, including MICS and DHS, as well as population censuses. National-level household surveys are generally conducted every 3-5 years, while censuses are conducted every 10 years.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Data Availability:</Fld_Name><FLD_VAL><RowData><temp1>
			Estimates are updated by the WHO/UNICEF Joint Monitoring Programme every 2 years.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Treatment of Missing Values:</Fld_Name><FLD_VAL><RowData><temp1>
			De facto use of regional average for missing values.
		</temp1></RowData></FLD_VAL></Row1><Row1><Fld_Name>Regional and Global Estimates:</Fld_Name><FLD_VAL><RowData><temp1>
			Regional and global estimates are based on population-weighted averages weighted by the total population. These estimates are presented only if available data cover at least 50% of the total population in the regional or global groupings.
		</temp1></RowData></FLD_VAL></Row1></Indicator_Info>";1
636;"Proportion des 15-24 ans qui savent qu'une personne qui a l'air en bonne santé peut être séropositive";"C4CFCE9B-F8C3-4707-B490-FA72606D6317";" ";1
2105;"Pourcentage des hommes âgés de 10-14 ans, en fonction du plus haut niveau d'instruction atteint ou achevé";"c650107c-98ae-4841-ad4a-7af82d76a1ed";"";0
2106;"Pourcentage des hommes âgés de 15-19 ans, en fonction du plus haut niveau d'instruction atteint ou achevé";"a581052f-1dc8-4582-8760-d6b6baaeb307";"";0
2107;"Pourcentage des hommes âgés de 20-24 ans, en fonction du plus haut niveau d'instruction atteint ou achevé";"b25785c2-ff16-464f-b9c5-233bf94b4f24";"";0
2108;"Pourcentage des hommes âgés de 25-29 ans, en fonction du plus haut niveau d'instruction atteint ou achevé";"fa6d9a8d-ab2c-4c24-879d-a4e88fa0644f";"";0
2109;"Pourcentage des hommes âgés de 30-34 ans, en fonction du plus haut niveau d'instruction atteint ou achevé";"80f143e8-4bfe-4801-b117-fcb970ff8ecc";"";0
2110;"Pourcentage des hommes âgés de 35-39 ans, en fonction du plus haut niveau d'instruction atteint ou achevé";"9a4b2d31-2bf3-4922-b5df-96e3652e19ce";"";0
2111;"Pourcentage des hommes âgés de 40-44 ans, en fonction dour centu plus haut niveau d'instruction atteint ou achevé";"da0af9e2-ba55-4ced-afd1-d67724de6cca";"";0
2112;"Pourcentage des hommes âgés de 40-44 ans, en fonction du plus haut niveau d'instruction atteint ou achevé";"60b1b5e7-cc06-4b5a-8422-91ed3a6e983c";"";0
2113;"Pourcentage des hommes âgés de 45-49 ans, en fonction du plus haut niveau d'instruction atteint ou achevé";"afdb76a3-e146-43f6-9285-85a74fd1fac8";"";0
2114;"Pourcentage des hommes âgés de 50-54 ans, en fonction du plus haut niveau d'instruction atteint ou achevé";"d7b76cfe-33ac-452e-82ff-af21dd1b5563";"";0
2115;"Pourcentage des hommes âgés de 55-59 ans, en fonction du plus haut niveau d'instruction atteint ou achevé";"f0c77a9b-7655-4df3-aa30-60fb7d18aa50";"";0
2116;"Pourcentage des hommes âgés de 60-65 ans, en fonction du plus haut niveau d'instruction atteint ou achevé";"a7e08332-f49e-4160-8e66-4945ded76ab3";"";0
2117;"Pourcentage des hommes âgés de 65 ans et +, en fonction du plus haut niveau d'instruction atteint ou achevé";"fad7e003-647f-4e93-b97f-ba22413a39bb";"";0
2118;"Nombre médian d'années completées par les femmes âgées de 6-9 ans (Niveau d'instruction)";"3a7281ff-678d-40c8-b36b-ef74c7edd28d";"";0
2119;"Nombre médian d'années completées par les femmes âgées de 10-14 ans (Niveau d'instruction)";"c7497052-7c8f-4bf7-9d3b-534a392dae3a";"";0
2120;"Nombre médian d'années completées par les femmes âgées de 15-19 ans (Niveau d'instruction)";"5bb3165b-194e-4f4d-99e8-d06e19d1f157";"";0
2121;"Nombre médian d'années completées par les femmes âgées de 20-24 ans (Niveau d'instruction)";"8e6d725a-fb74-47fa-9e11-98c48814b8c8";"";0
2122;"Nombre médian d'années completées par les femmes âgées de 25-29 ans (Niveau d'instruction)";"f57fdb49-7718-448c-ae67-b9232c18724f";"";0
2123;"Nombre médian d'années completées par les femmes âgées de 30-34 ans (Niveau d'instruction)";"ae28ea2b-e387-4ed1-802c-95e3707caac9";"";0
2124;"Nombre médian d'années completées par les femmes âgées de 35-39 ans (Niveau d'instruction)";"989ae205-2e9b-4b63-9383-051962cc15c8";"";0
2125;"Nombre médian d'années completées par les femmes âgées de 40-44 ans (Niveau d'instruction)";"a70dec0d-ef4e-4d8c-87f3-a6c3d6c585e4";"";0
2126;"Nombre médian d'années completées par les femmes âgées de 45-49 ans (Niveau d'instruction)";"ffe8ab9e-364c-4196-9d77-90cae8a0737b";"";0
2127;"Nombre médian d'années completées par les femmes âgées de 50-54 ans (Niveau d'instruction)";"5aeafc16-2dbf-4b07-9065-1d9e723a57fa";"";0
2128;"Nombre médian d'années completées par les femmes âgées de 55-59 ans (Niveau d'instruction)";"ad31a94f-4b2c-4241-977f-c7307a4c15c1";"";0
2129;"Nombre médian d'années completées par les femmes âgées de 60-64 ans (Niveau d'instruction)";"c06ce5aa-91e1-4cac-87d0-8c025cb55d56";"";0
2130;"Nombre médian d'années completées par les femmes âgées de 65 ans et + (Niveau d'instruction)";"11e761f3-9b01-4e63-b761-0c9107da5dcf";"";0
2228;"Pourcentage des femmes adolescentes âgées de 15-19 ans qui ont eu une naissance vivante";"cbf5e9bd-8d21-4833-aa89-856586fc433a";"";0
2229;"Pourcentage des femmes agées de 15-19 ans qui sont enceinte d'un premier enfant";"1058319c-b4f6-47c9-9cea-5c901c2c2c72";"";0
2230;"Pourcentage des femmes agées de 15-19 ans qui ont déjà commencé leur vie procréative";"ecad31b6-fa7d-41a7-9fd4-746726f4e981";"";0
618;"Proportion de l'APD bilatérale de pays donateurs membres du CAD/OCDE qui est déliée";"08360D14-893A-4A40-AC24-BF4071B80966";" ";1
619;"Proportion des ménages consommant du sel adéquatement iodé";"16385F13-0EC1-4130-975E-FD8EBC751E7D";" ";0
620;"Proportion des nouveaux nés présentant une insuffisance pondérale à la naissance";"B8363226-A1D0-44C9-A3F4-FEB24DD24BF9";" ";0
621;"Proportion de sièges occupés par des femmes au parlement national";"934C8064-ED75-4915-BCD6-BCD8A09788FD";" ";1
